original,normalized
https://www.seek.com.au/job/90643257?type=standard&ref=search-standalone&origin=cardTitle#sol=ba0d40813c7adac02266a75f8eafc93ecabd28b8,https://www.seek.com.au/job/90643257?type=standard&ref=search-standalone&origin=cardTitle#sol=ba0d40813c7adac02266a75f8eafc93ecabd28b8
https://www.seek.com.au/job/90671343?type=standard&ref=search-standalone&origin=cardTitle#sol=474eee566ee3920fe3f61d542bf7d89ab19ed43d,https://www.seek.com.au/job/90671343?type=standard&ref=search-standalone&origin=cardTitle#sol=474eee566ee3920fe3f61d542bf7d89ab19ed43d
https://www.seek.com.au/job/90643121?type=standard&ref=search-standalone&origin=cardTitle#sol=47a647fdd729caa04d753754d659c0d959bda6ec,https://www.seek.com.au/job/90643121?type=standard&ref=search-standalone&origin=cardTitle#sol=47a647fdd729caa04d753754d659c0d959bda6ec
https://www.seek.com.au/job/90668041?type=standard&ref=search-standalone&origin=cardTitle#sol=ab0a002302d06a3ad2e20771a67f1d15b4d0b1e9,https://www.seek.com.au/job/90668041?type=standard&ref=search-standalone&origin=cardTitle#sol=ab0a002302d06a3ad2e20771a67f1d15b4d0b1e9
https://www.seek.com.au/job/90647635?type=standard&ref=search-standalone#sol=bb2dd8180fcec2285e57b4b3188106e19af55284,https://www.seek.com.au/job/90647635?type=standard&ref=search-standalone#sol=bb2dd8180fcec2285e57b4b3188106e19af55284
https://www.seek.com.au/job/90656077?type=standard&ref=search-standalone&origin=cardTitle#sol=4ff71380fa53768cd8e813f7ede6b16b78f78c40,https://www.seek.com.au/job/90656077?type=standard&ref=search-standalone&origin=cardTitle#sol=4ff71380fa53768cd8e813f7ede6b16b78f78c40
https://www.seek.com.au/job/90645155?type=standard&ref=search-standalone&origin=cardTitle#sol=d3350f25b0910d996036fcac34c18439d7bc9eb9,https://www.seek.com.au/job/90645155?type=standard&ref=search-standalone&origin=cardTitle#sol=d3350f25b0910d996036fcac34c18439d7bc9eb9
https://www.seek.com.au/job/90645621?type=standard&ref=search-standalone&origin=cardTitle#sol=d08aeea4c971c0cfdf1a91a6367d4d72a59ba5b3,https://www.seek.com.au/job/90645621?type=standard&ref=search-standalone&origin=cardTitle#sol=d08aeea4c971c0cfdf1a91a6367d4d72a59ba5b3
https://www.seek.com.au/job/90670756?type=standard&ref=search-standalone&origin=cardTitle#sol=59d9d825c00c8150f5360d95df47fcf89694ff6a,https://www.seek.com.au/job/90670756?type=standard&ref=search-standalone&origin=cardTitle#sol=59d9d825c00c8150f5360d95df47fcf89694ff6a
https://www.seek.com.au/job/90671824?type=standard&ref=search-standalone&origin=cardTitle#sol=9e5e7c0d74ac2bdadaf939606085e24beebfb024,https://www.seek.com.au/job/90671824?type=standard&ref=search-standalone&origin=cardTitle#sol=9e5e7c0d74ac2bdadaf939606085e24beebfb024
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP
https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT,https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT
https://www.apsjobs.gov.au/s/job-details?title=senior-manager-people-culture&Id=a05OY00000MUnUsYAL,https://www.apsjobs.gov.au/s/job-details?title=senior-manager-people-culture&Id=a05OY00000MUnUsYAL
https://www.apsjobs.gov.au/s/job-details?title=2027-defence-graduate-development-program-engineering-pathway&Id=a05OY00000MNu9kYAD,https://www.apsjobs.gov.au/s/job-details?title=2027-defence-graduate-development-program-engineering-pathway&Id=a05OY00000MNu9kYAD
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-strategic-policy&Id=a05OY00000MNfU3YAL,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-strategic-policy&Id=a05OY00000MNfU3YAL
https://www.apsjobs.gov.au/s/job-details?title=graduate-program&Id=a05OY00000MKp89YAD,https://www.apsjobs.gov.au/s/job-details?title=graduate-program&Id=a05OY00000MKp89YAD
https://www.apsjobs.gov.au/s/job-details?title=senior-officer-reviews-workforce-project-support-officer&Id=a05OY00000MFrqYYAT,https://www.apsjobs.gov.au/s/job-details?title=senior-officer-reviews-workforce-project-support-officer&Id=a05OY00000MFrqYYAT
https://www.apsjobs.gov.au/s/job-details?title=assistant-manager-finance-business-partner-el-1-and-finance-business-partner-aps-6-&Id=a05OY00000MITGdYAP,https://www.apsjobs.gov.au/s/job-details?title=assistant-manager-finance-business-partner-el-1-and-finance-business-partner-aps-6-&Id=a05OY00000MITGdYAP
https://www.apsjobs.gov.au/s/job-details?title=manager-security-operations&Id=a05OY00000MHtmbYAD,https://www.apsjobs.gov.au/s/job-details?title=manager-security-operations&Id=a05OY00000MHtmbYAD
https://www.apsjobs.gov.au/s/job-details?title=deputy-director&Id=a05OY00000M7gqfYAB,https://www.apsjobs.gov.au/s/job-details?title=deputy-director&Id=a05OY00000M7gqfYAB
https://www.apsjobs.gov.au/s/job-details?title=technology-portfolio-manager-data-digital-and-applications-projects&Id=a05OY00000M6x5ZYAR,https://www.apsjobs.gov.au/s/job-details?title=technology-portfolio-manager-data-digital-and-applications-projects&Id=a05OY00000M6x5ZYAR
https://www.apsjobs.gov.au/s/job-details?title=commonwealth-solicitor-for-public-prosecutions-cspp-&Id=a05OY00000M4idhYAB,https://www.apsjobs.gov.au/s/job-details?title=commonwealth-solicitor-for-public-prosecutions-cspp-&Id=a05OY00000M4idhYAB
https://www.apsjobs.gov.au/s/job-details?title=general-manager-strategy-engagement&Id=a05OY00000M2ByoYAF,https://www.apsjobs.gov.au/s/job-details?title=general-manager-strategy-engagement&Id=a05OY00000M2ByoYAF
https://www.apsjobs.gov.au/s/job-details?title=property-services-officer&Id=a05OY00000M1jCyYAJ,https://www.apsjobs.gov.au/s/job-details?title=property-services-officer&Id=a05OY00000M1jCyYAJ
https://www.apsjobs.gov.au/s/job-details?title=temporary-employment-register-2025-26&Id=a05OY00000E0p2VYAR,https://www.apsjobs.gov.au/s/job-details?title=temporary-employment-register-2025-26&Id=a05OY00000E0p2VYAR
https://www.seek.com.au/job/90686013?type=promoted&ref=search-standalone&origin=cardTitle#sol=1896f939f675a974e48cdff53c7396758586f114,https://www.seek.com.au/job/90686013?type=promoted&ref=search-standalone&origin=cardTitle#sol=1896f939f675a974e48cdff53c7396758586f114
https://www.seek.com.au/job/90733414?type=standard&ref=search-standalone&origin=cardTitle#sol=67b8872dee06ac8867e9041bce0bfb4ae3eff8cf,https://www.seek.com.au/job/90733414?type=standard&ref=search-standalone&origin=cardTitle#sol=67b8872dee06ac8867e9041bce0bfb4ae3eff8cf
https://www.seek.com.au/job/90730518?type=standard&ref=search-standalone&origin=cardTitle#sol=5eb5551898e6b0949c25cc0d7a11168060e992c3,https://www.seek.com.au/job/90730518?type=standard&ref=search-standalone&origin=cardTitle#sol=5eb5551898e6b0949c25cc0d7a11168060e992c3
https://www.seek.com.au/job/90742856?type=standard&ref=search-standalone&origin=cardTitle#sol=b9eb768d71679b99fdae824206944abd37150a27,https://www.seek.com.au/job/90742856?type=standard&ref=search-standalone&origin=cardTitle#sol=b9eb768d71679b99fdae824206944abd37150a27
https://www.seek.com.au/job/90735578?type=standard&ref=search-standalone&origin=cardTitle#sol=7e79078001be0b8ea308113a4ceb98bb9519d96d,https://www.seek.com.au/job/90735578?type=standard&ref=search-standalone&origin=cardTitle#sol=7e79078001be0b8ea308113a4ceb98bb9519d96d
https://www.seek.com.au/job/90739784?type=standard&ref=search-standalone&origin=cardTitle#sol=2ae42e05e8327ecdcdfb305a76454d0c203f42c0,https://www.seek.com.au/job/90739784?type=standard&ref=search-standalone&origin=cardTitle#sol=2ae42e05e8327ecdcdfb305a76454d0c203f42c0
https://www.seek.com.au/job/90676160?type=standard&ref=search-standalone&origin=cardTitle#sol=98112bef79f7a2e197e7f6ceaccc06b927d07536,https://www.seek.com.au/job/90676160?type=standard&ref=search-standalone&origin=cardTitle#sol=98112bef79f7a2e197e7f6ceaccc06b927d07536
https://www.seek.com.au/job/90735614?type=standard&ref=search-standalone&origin=cardTitle#sol=88bdd6e7cfff87ac97f422b2cc98e92a20813430,https://www.seek.com.au/job/90735614?type=standard&ref=search-standalone&origin=cardTitle#sol=88bdd6e7cfff87ac97f422b2cc98e92a20813430
https://www.seek.com.au/job/90668041?type=standard&ref=search-standalone&origin=cardTitle#sol=e6d01532fe7b031a962e56c90e704a2389c52140,https://www.seek.com.au/job/90668041?type=standard&ref=search-standalone&origin=cardTitle#sol=e6d01532fe7b031a962e56c90e704a2389c52140
https://www.seek.com.au/job/90726081?type=standard&ref=search-standalone&origin=cardTitle#sol=a6324a76bb61b75432844a149454464889ad89d9,https://www.seek.com.au/job/90726081?type=standard&ref=search-standalone&origin=cardTitle#sol=a6324a76bb61b75432844a149454464889ad89d9
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-recruitment-capability-and-planning&Id=a05OY00000MbxR3YAJ,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-recruitment-capability-and-planning&Id=a05OY00000MbxR3YAJ
https://www.apsjobs.gov.au/s/job-details?title=recruitment-team-leader&Id=a05OY00000MbpjeYAB,https://www.apsjobs.gov.au/s/job-details?title=recruitment-team-leader&Id=a05OY00000MbpjeYAB
https://www.apsjobs.gov.au/s/job-details?title=senior-economist&Id=a05OY00000Mb2e6YAB,https://www.apsjobs.gov.au/s/job-details?title=senior-economist&Id=a05OY00000Mb2e6YAB
https://www.apsjobs.gov.au/s/job-details?title=senior-human-resources-advisor-workplace-health-safety-diversity-equity-and-inclusion&Id=a05OY00000Maj1xYAB,https://www.apsjobs.gov.au/s/job-details?title=senior-human-resources-advisor-workplace-health-safety-diversity-equity-and-inclusion&Id=a05OY00000Maj1xYAB
https://www.apsjobs.gov.au/s/job-details?title=el2-director-digital-delivery-manager&Id=a05OY00000MaKV2YAN,https://www.apsjobs.gov.au/s/job-details?title=el2-director-digital-delivery-manager&Id=a05OY00000MaKV2YAN
https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer&Id=a05OY00000MYy6kYAD,https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer&Id=a05OY00000MYy6kYAD
https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer-affirmative-measure-indigenous-&Id=a05OY00000MYbJpYAL,https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer-affirmative-measure-indigenous-&Id=a05OY00000MYbJpYAL
https://www.apsjobs.gov.au/s/job-details?title=assistant-director&Id=a05OY00000MYSTRYA5,https://www.apsjobs.gov.au/s/job-details?title=assistant-director&Id=a05OY00000MYSTRYA5
https://www.apsjobs.gov.au/s/job-details?title=principal-legal-counsel&Id=a05OY00000MSj7BYAT,https://www.apsjobs.gov.au/s/job-details?title=principal-legal-counsel&Id=a05OY00000MSj7BYAT
https://www.apsjobs.gov.au/s/job-details?title=senior-legal-counsel&Id=a05OY00000MSLeLYAX,https://www.apsjobs.gov.au/s/job-details?title=senior-legal-counsel&Id=a05OY00000MSLeLYAX
https://www.apsjobs.gov.au/s/job-details?title=aps4-recruitment-adviser-people-branch&Id=a05OY00000MYadtYAD,https://www.apsjobs.gov.au/s/job-details?title=aps4-recruitment-adviser-people-branch&Id=a05OY00000MYadtYAD
https://www.apsjobs.gov.au/s/job-details?title=director-electricity-division&Id=a05OY00000MXcwJYAT,https://www.apsjobs.gov.au/s/job-details?title=director-electricity-division&Id=a05OY00000MXcwJYAT
https://www.apsjobs.gov.au/s/job-details?title=general-counsel-assistant-secretary-public-law&Id=a05OY00000MWKgTYAX,https://www.apsjobs.gov.au/s/job-details?title=general-counsel-assistant-secretary-public-law&Id=a05OY00000MWKgTYAX
https://www.apsjobs.gov.au/s/job-details?title=senior-cultural-heritage-officer&Id=a05OY00000MVeyzYAD,https://www.apsjobs.gov.au/s/job-details?title=senior-cultural-heritage-officer&Id=a05OY00000MVeyzYAD
https://www.seek.com.au/job/90733706?type=promoted&ref=search-standalone&origin=cardTitle#sol=bb455f20da4145050c45c5a39edf0a4c202a6e6e,https://www.seek.com.au/job/90733706?type=promoted&ref=search-standalone&origin=cardTitle#sol=bb455f20da4145050c45c5a39edf0a4c202a6e6e
https://www.seek.com.au/job/90669739?type=promoted&ref=search-standalone#sol=af05344afaf27b7a87679b66b8ea8f57bec9c39f,https://www.seek.com.au/job/90669739?type=promoted&ref=search-standalone#sol=af05344afaf27b7a87679b66b8ea8f57bec9c39f
https://www.seek.com.au/job/90689004?type=standard&ref=search-standalone&origin=jobCard#sol=7be73250a29014020780abfd950dea8a6e574d99,https://www.seek.com.au/job/90689004?type=standard&ref=search-standalone&origin=jobCard#sol=7be73250a29014020780abfd950dea8a6e574d99
https://www.seek.com.au/job/90708360?type=standard&ref=search-standalone#sol=02564134227ef73789c7e49f4a8aa31f31e791df,https://www.seek.com.au/job/90708360?type=standard&ref=search-standalone#sol=02564134227ef73789c7e49f4a8aa31f31e791df
https://www.seek.com.au/job/90708362?type=standard&ref=search-standalone#sol=2b35496c35dbb7701194f8e25e6dda9fff07bf35,https://www.seek.com.au/job/90708362?type=standard&ref=search-standalone#sol=2b35496c35dbb7701194f8e25e6dda9fff07bf35
https://www.seek.com.au/job/90726308?type=standard&ref=search-standalone#sol=1fb2b7e9392b75d7686b7b599d69dc8dbb7fb2e3,https://www.seek.com.au/job/90726308?type=standard&ref=search-standalone#sol=1fb2b7e9392b75d7686b7b599d69dc8dbb7fb2e3
https://www.seek.com.au/job/90726311?type=standard&ref=search-standalone#sol=1e0ede91832c5ab6231f43014fe2fa6f512860b4,https://www.seek.com.au/job/90726311?type=standard&ref=search-standalone#sol=1e0ede91832c5ab6231f43014fe2fa6f512860b4
https://www.seek.com.au/job/90726312?type=standard&ref=search-standalone#sol=658bf1a7c94658f530c37b504d4b4aed165ee2ec,https://www.seek.com.au/job/90726312?type=standard&ref=search-standalone#sol=658bf1a7c94658f530c37b504d4b4aed165ee2ec
https://www.seek.com.au/job/90726309?type=standard&ref=search-standalone#sol=f1fcf205bb7efd7d365a030887dd412e7c070aea,https://www.seek.com.au/job/90726309?type=standard&ref=search-standalone#sol=f1fcf205bb7efd7d365a030887dd412e7c070aea
https://www.seek.com.au/job/90726306?type=standard&ref=search-standalone#sol=721fe8bd92a1ead43498c95c63bd5cbc49b10450,https://www.seek.com.au/job/90726306?type=standard&ref=search-standalone#sol=721fe8bd92a1ead43498c95c63bd5cbc49b10450
https://www.seek.com.au/job/90726310?type=standard&ref=search-standalone#sol=1243a30f6a1713d62a7b7dc7954cb6409fccd51f,https://www.seek.com.au/job/90726310?type=standard&ref=search-standalone#sol=1243a30f6a1713d62a7b7dc7954cb6409fccd51f
https://www.seek.com.au/job/90732938?type=standard&ref=search-standalone&origin=cardTitle#sol=89fb1bad788cddb7e91ab3d9f65e0f63045e2b5c,https://www.seek.com.au/job/90732938?type=standard&ref=search-standalone&origin=cardTitle#sol=89fb1bad788cddb7e91ab3d9f65e0f63045e2b5c
https://www.seek.com.au/job/90726307?type=standard&ref=search-standalone&origin=cardTitle#sol=a944c7a433883d30c99cda1b12e977c88f07a067,https://www.seek.com.au/job/90726307?type=standard&ref=search-standalone&origin=cardTitle#sol=a944c7a433883d30c99cda1b12e977c88f07a067
https://www.seek.com.au/job/90732418?type=standard&ref=search-standalone&origin=cardTitle#sol=2569e9a582d8c3d191cf63be4b34908af2906be4,https://www.seek.com.au/job/90732418?type=standard&ref=search-standalone&origin=cardTitle#sol=2569e9a582d8c3d191cf63be4b34908af2906be4
https://www.apsjobs.gov.au/s/job-search?searchString=sustainability&opportunityType=Full-Time&offset=15,https://www.apsjobs.gov.au/s/job-search?searchString=sustainability&opportunityType=Full-Time&offset=15
https://www.seek.com.au/job/90708362?type=standard&ref=search-standalone&origin=cardTitle#sol=2d9c6110ffb5a73fe540e0a0346ee8a144a9a923,https://www.seek.com.au/job/90708362?type=standard&ref=search-standalone&origin=cardTitle#sol=2d9c6110ffb5a73fe540e0a0346ee8a144a9a923
https://www.seek.com.au/job/90726308?type=standard&ref=search-standalone&origin=cardTitle#sol=3b8c34876abfb08a46ea83de85c26b07924dcf6a,https://www.seek.com.au/job/90726308?type=standard&ref=search-standalone&origin=cardTitle#sol=3b8c34876abfb08a46ea83de85c26b07924dcf6a
https://www.seek.com.au/job/90708363?type=standard&ref=search-standalone&origin=cardTitle#sol=d72e61020f8e1702eb25f2d47e83a05a00f90e74,https://www.seek.com.au/job/90708363?type=standard&ref=search-standalone&origin=cardTitle#sol=d72e61020f8e1702eb25f2d47e83a05a00f90e74
https://www.seek.com.au/job/90726313?type=standard&ref=search-standalone&origin=cardTitle#sol=05d0e2ebdebb8dae84ac54d456df32c79f2b8c1b,https://www.seek.com.au/job/90726313?type=standard&ref=search-standalone&origin=cardTitle#sol=05d0e2ebdebb8dae84ac54d456df32c79f2b8c1b
https://www.seek.com.au/job/90726309?type=standard&ref=search-standalone&origin=cardTitle#sol=6799bf26d88e3ab96b1372d67e77beb7e82b4143,https://www.seek.com.au/job/90726309?type=standard&ref=search-standalone&origin=cardTitle#sol=6799bf26d88e3ab96b1372d67e77beb7e82b4143
https://www.seek.com.au/job/90726306?type=standard&ref=search-standalone&origin=cardTitle#sol=8e430d9c232861bb12090409c55061b327c07c5a,https://www.seek.com.au/job/90726306?type=standard&ref=search-standalone&origin=cardTitle#sol=8e430d9c232861bb12090409c55061b327c07c5a
https://www.seek.com.au/job/90726311?type=standard&ref=search-standalone&origin=cardTitle#sol=9ace5d705a43cec53b78cdcfcc88f1ef8f1adfd7,https://www.seek.com.au/job/90726311?type=standard&ref=search-standalone&origin=cardTitle#sol=9ace5d705a43cec53b78cdcfcc88f1ef8f1adfd7
https://www.seek.com.au/job/90726312?type=standard&ref=search-standalone&origin=cardTitle#sol=0caf05695ac07ae1f3a0a298f4e90e8e1db11c78,https://www.seek.com.au/job/90726312?type=standard&ref=search-standalone&origin=cardTitle#sol=0caf05695ac07ae1f3a0a298f4e90e8e1db11c78
https://www.seek.com.au/job/90726310?type=standard&ref=search-standalone&origin=cardTitle#sol=810b5e9226b6c42b1ad547441f681bf3af51e449,https://www.seek.com.au/job/90726310?type=standard&ref=search-standalone&origin=cardTitle#sol=810b5e9226b6c42b1ad547441f681bf3af51e449
https://www.seek.com.au/job/90726307?type=standard&ref=search-standalone&origin=cardTitle#sol=c6ab22ad6a4b44ff96b3f05f62d0f6bcc6329062,https://www.seek.com.au/job/90726307?type=standard&ref=search-standalone&origin=cardTitle#sol=c6ab22ad6a4b44ff96b3f05f62d0f6bcc6329062
https://www.seek.com.au/job/90732418?type=standard&ref=search-standalone&origin=cardTitle#sol=1a97d05717e47b0bb904dfff2805a95f92f6e646,https://www.seek.com.au/job/90732418?type=standard&ref=search-standalone&origin=cardTitle#sol=1a97d05717e47b0bb904dfff2805a95f92f6e646
https://www.seek.com.au/job/90673082?type=standard&ref=search-standalone&origin=cardTitle#sol=9cd5f5ad420133d46184dcc9e8188db7be73beb8,https://www.seek.com.au/job/90673082?type=standard&ref=search-standalone&origin=cardTitle#sol=9cd5f5ad420133d46184dcc9e8188db7be73beb8
https://www.seek.com.au/job/90733706?type=standard&ref=search-standalone&origin=cardTitle#sol=24bafbbd2985dc2591e5dbfd9f7b3e29b4514913,https://www.seek.com.au/job/90733706?type=standard&ref=search-standalone&origin=cardTitle#sol=24bafbbd2985dc2591e5dbfd9f7b3e29b4514913
https://www.seek.com.au/job/90702614?type=standard&ref=search-standalone&origin=cardTitle#sol=5cd9d16491e804978789dda206177a3abc664d64,https://www.seek.com.au/job/90702614?type=standard&ref=search-standalone&origin=cardTitle#sol=5cd9d16491e804978789dda206177a3abc664d64
https://www.seek.com.au/job/90730352?type=standard&ref=search-standalone&origin=cardTitle#sol=71569b2d2a9963857e991c2a18282fa6a0aa0281,https://www.seek.com.au/job/90730352?type=standard&ref=search-standalone&origin=cardTitle#sol=71569b2d2a9963857e991c2a18282fa6a0aa0281
https://www.seek.com.au/job/90732938?type=standard&ref=search-standalone&origin=cardTitle#sol=03e4e40620b5ec2c634b09a7c07574bbe832f9c6,https://www.seek.com.au/job/90732938?type=standard&ref=search-standalone&origin=cardTitle#sol=03e4e40620b5ec2c634b09a7c07574bbe832f9c6
https://www.apsjobs.gov.au/s/job-details?title=chief-information-officer&Id=a05OY00000MeT9tYAF,https://www.apsjobs.gov.au/s/job-details?title=chief-information-officer&Id=a05OY00000MeT9tYAF
https://www.apsjobs.gov.au/s/job-details?title=el2-director-strategy-and-architecture&Id=a05OY00000Md25JYAR,https://www.apsjobs.gov.au/s/job-details?title=el2-director-strategy-and-architecture&Id=a05OY00000Md25JYAR
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP
https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT,https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT
https://www.apsjobs.gov.au/s/job-details?title=senior-manager-people-culture&Id=a05OY00000MUnUsYAL,https://www.apsjobs.gov.au/s/job-details?title=senior-manager-people-culture&Id=a05OY00000MUnUsYAL
https://www.apsjobs.gov.au/s/job-details?title=2027-defence-graduate-development-program-engineering-pathway&Id=a05OY00000MNu9kYAD,https://www.apsjobs.gov.au/s/job-details?title=2027-defence-graduate-development-program-engineering-pathway&Id=a05OY00000MNu9kYAD
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-strategic-policy&Id=a05OY00000MNfU3YAL,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-strategic-policy&Id=a05OY00000MNfU3YAL
https://www.apsjobs.gov.au/s/job-details?title=graduate-program&Id=a05OY00000MKp89YAD,https://www.apsjobs.gov.au/s/job-details?title=graduate-program&Id=a05OY00000MKp89YAD
https://www.apsjobs.gov.au/s/job-details?title=assistant-manager-finance-business-partner-el-1-and-finance-business-partner-aps-6-&Id=a05OY00000MITGdYAP,https://www.apsjobs.gov.au/s/job-details?title=assistant-manager-finance-business-partner-el-1-and-finance-business-partner-aps-6-&Id=a05OY00000MITGdYAP
https://www.apsjobs.gov.au/s/job-details?title=manager-security-operations&Id=a05OY00000MHtmbYAD,https://www.apsjobs.gov.au/s/job-details?title=manager-security-operations&Id=a05OY00000MHtmbYAD
https://www.apsjobs.gov.au/s/job-details?title=deputy-director&Id=a05OY00000M7gqfYAB,https://www.apsjobs.gov.au/s/job-details?title=deputy-director&Id=a05OY00000M7gqfYAB
https://www.apsjobs.gov.au/s/job-details?title=commonwealth-solicitor-for-public-prosecutions-cspp-&Id=a05OY00000M4idhYAB,https://www.apsjobs.gov.au/s/job-details?title=commonwealth-solicitor-for-public-prosecutions-cspp-&Id=a05OY00000M4idhYAB
https://www.apsjobs.gov.au/s/job-details?title=property-services-officer&Id=a05OY00000M1jCyYAJ,https://www.apsjobs.gov.au/s/job-details?title=property-services-officer&Id=a05OY00000M1jCyYAJ
https://www.apsjobs.gov.au/s/job-details?title=temporary-employment-register-2025-26&Id=a05OY00000E0p2VYAR,https://www.apsjobs.gov.au/s/job-details?title=temporary-employment-register-2025-26&Id=a05OY00000E0p2VYAR
https://www.apsjobs.gov.au/s/job-details?title=bowali-visitor-centre-coordinator&Id=a05OY00000MdB5NYAV,https://www.apsjobs.gov.au/s/job-details?title=bowali-visitor-centre-coordinator&Id=a05OY00000MdB5NYAV
https://www.apsjobs.gov.au/s/job-details?title=aps6-policy-officer-norfolk-island-service-arrangements&Id=a05OY00000MbwegYAB,https://www.apsjobs.gov.au/s/job-details?title=aps6-policy-officer-norfolk-island-service-arrangements&Id=a05OY00000MbwegYAB
https://www.apsjobs.gov.au/s/job-details?title=bowali-visitor-centre-coordinator-affirmative-measure-indigenous-&Id=a05OY00000MbWYwYAN,https://www.apsjobs.gov.au/s/job-details?title=bowali-visitor-centre-coordinator-affirmative-measure-indigenous-&Id=a05OY00000MbWYwYAN
https://www.apsjobs.gov.au/s/job-details?title=head-of-division-business-grants-hub&Id=a05OY00000MYHszYAH,https://www.apsjobs.gov.au/s/job-details?title=head-of-division-business-grants-hub&Id=a05OY00000MYHszYAH
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-recruitment-capability-and-planning&Id=a05OY00000MbxR3YAJ,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-recruitment-capability-and-planning&Id=a05OY00000MbxR3YAJ
https://www.apsjobs.gov.au/s/job-details?title=recruitment-team-leader&Id=a05OY00000MbpjeYAB,https://www.apsjobs.gov.au/s/job-details?title=recruitment-team-leader&Id=a05OY00000MbpjeYAB
https://www.apsjobs.gov.au/s/job-details?title=senior-economist&Id=a05OY00000Mb2e6YAB,https://www.apsjobs.gov.au/s/job-details?title=senior-economist&Id=a05OY00000Mb2e6YAB
https://www.apsjobs.gov.au/s/job-details?title=senior-human-resources-advisor-workplace-health-safety-diversity-equity-and-inclusion&Id=a05OY00000Maj1xYAB,https://www.apsjobs.gov.au/s/job-details?title=senior-human-resources-advisor-workplace-health-safety-diversity-equity-and-inclusion&Id=a05OY00000Maj1xYAB
https://www.apsjobs.gov.au/s/job-details?title=el2-director-digital-delivery-manager&Id=a05OY00000MaKV2YAN,https://www.apsjobs.gov.au/s/job-details?title=el2-director-digital-delivery-manager&Id=a05OY00000MaKV2YAN
https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer&Id=a05OY00000MYy6kYAD,https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer&Id=a05OY00000MYy6kYAD
https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer-affirmative-measure-indigenous-&Id=a05OY00000MYbJpYAL,https://www.apsjobs.gov.au/s/job-details?title=kakadu-board-of-management-executive-officer-affirmative-measure-indigenous-&Id=a05OY00000MYbJpYAL
https://www.apsjobs.gov.au/s/job-details?title=assistant-director&Id=a05OY00000MYSTRYA5,https://www.apsjobs.gov.au/s/job-details?title=assistant-director&Id=a05OY00000MYSTRYA5
https://www.apsjobs.gov.au/s/job-details?title=principal-legal-counsel&Id=a05OY00000MSj7BYAT,https://www.apsjobs.gov.au/s/job-details?title=principal-legal-counsel&Id=a05OY00000MSj7BYAT
https://www.apsjobs.gov.au/s/job-details?title=senior-legal-counsel&Id=a05OY00000MSLeLYAX,https://www.apsjobs.gov.au/s/job-details?title=senior-legal-counsel&Id=a05OY00000MSLeLYAX
https://www.apsjobs.gov.au/s/job-details?title=chief-information-officer&Id=a05OY00000MeT9tYAF,https://www.apsjobs.gov.au/s/job-details?title=chief-information-officer&Id=a05OY00000MeT9tYAF
https://www.apsjobs.gov.au/s/job-details?title=el2-director-strategy-and-architecture&Id=a05OY00000Md25JYAR,https://www.apsjobs.gov.au/s/job-details?title=el2-director-strategy-and-architecture&Id=a05OY00000Md25JYAR
https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP,https://www.apsjobs.gov.au/s/job-details?title=assistant-director-systems-administration-and-configuration-technologyone-&Id=a05OY00000MYXXxYAP
https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT,https://www.apsjobs.gov.au/s/job-details?title=asd-el1-lead-data-centre-administrator&Id=a05OY00000MNs6HYAT
